Education,Marital,Sex,Age,Race,Veteran,Pro_Cert,Groom_Dis,Hear_Dis,Vis_Dis,Err_Dis,Climb_Dis,Concen_Dis,Citizenship,HrsWeek,Industry,WorkClass,Salary
42,1,2,10,1,2,2,2,2,2,2,2,2,1,40,4,1,1
39,1,1,13,1,2,1,2,2,2,2,2,2,3,40,6,3,1
43,4,2,15,1,2,1,2,2,2,2,2,2,4,28,10,3,5
39,5,2,7,1,2,2,2,2,2,2,2,2,1,40,10,5,3
41,5,1,12,1,2,1,2,2,2,2,2,2,1,40,9,4,1
40,7,2,4,1,2,2,2,2,2,2,2,2,1,32,5,4,5
39,5,2,11,1,2,2,2,2,2,2,2,2,1,35,5,4,4
42,1,1,14,1,2,2,2,2,2,2,2,2,1,25,13,3,4
40,1,2,14,1,2,2,2,2,2,2,2,2,1,40,10,5,3
39,7,1,3,1,2,2,2,2,2,2,2,2,1,38,6,4,5
39,7,2,3,1,2,2,2,2,2,2,2,2,1,50,10,4,3
38,7,1,4,1,2,2,2,2,2,2,2,2,1,40,5,4,3
44,5,2,14,1,2,1,2,2,2,2,2,2,4,60,4,4,1
43,5,2,16,1,2,1,2,2,2,2,2,2,1,45,8,4,2
43,1,1,9,1,2,2,2,2,2,2,2,2,1,45,8,4,1
44,1,2,10,1,2,2,2,2,2,2,2,2,1,45,9,4,1
40,1,2,13,1,2,2,2,2,2,2,2,2,1,20,3,4,5
39,1,1,15,1,2,2,2,2,2,2,2,2,1,20,3,4,2
39,7,1,7,1,2,2,2,2,2,2,2,2,1,40,3,6,3
39,7,2,6,1,2,2,2,2,2,2,2,2,1,27,9,5,4
44,2,1,11,1,1,2,2,2,2,2,2,2,1,45,10,5,1
43,1,2,7,1,2,1,2,2,2,2,2,2,1,36,10,5,2
40,1,1,6,1,2,2,2,2,2,2,2,2,1,54,13,1,1
42,1,2,6,1,2,2,2,2,2,2,2,2,1,41,9,4,2
39,1,1,11,1,2,1,2,2,2,2,2,2,1,55,4,4,2
40,7,2,3,1,2,2,2,2,2,2,2,2,1,16,11,4,5
43,7,1,8,1,2,1,2,2,2,2,2,2,1,46,5,5,3
43,1,1,7,1,1,2,2,2,2,2,2,2,1,50,13,1,1
43,1,2,8,1,1,2,2,2,2,2,2,2,1,40,13,1,3
40,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,2
40,7,2,5,1,2,2,2,2,2,2,2,2,1,40,4,4,4
39,5,1,12,1,1,2,2,2,2,2,2,2,1,55,4,4,1
39,5,2,11,4,2,2,2,2,2,2,2,2,4,24,4,4,3
42,1,1,12,1,2,1,2,2,2,2,2,2,1,40,3,6,1
43,1,2,8,1,2,1,2,2,2,2,2,2,1,40,3,6,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,4,1
43,1,1,9,1,2,1,2,2,2,2,2,2,1,55,10,4,1
39,7,2,6,1,2,2,2,2,2,2,2,2,1,40,10,5,4
39,4,2,10,1,2,1,2,2,2,2,2,2,1,40,9,4,2
39,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,3
39,7,1,9,1,2,2,2,2,2,2,2,2,1,28,9,4,2
44,1,2,7,1,2,1,2,2,2,2,2,2,1,15,10,6,4
41,1,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,50,9,4,4
39,1,2,9,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,4,4,2
39,1,2,7,1,2,2,2,2,2,2,2,1,1,15,5,4,5
43,1,1,8,1,2,1,2,2,2,2,2,2,1,50,3,4,1
39,1,2,8,1,2,1,2,2,2,2,2,2,1,32,10,5,3
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,5,4,4
39,7,1,8,1,2,1,2,2,2,2,2,2,1,45,9,4,3
39,5,1,11,1,2,2,2,2,2,2,2,2,1,35,5,4,4
43,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,3,1
43,1,1,13,1,2,2,2,2,2,2,2,2,1,50,11,4,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,50,8,4,1
43,7,1,9,1,2,2,2,2,2,2,2,2,1,35,10,3,4
40,5,1,9,1,2,2,2,2,2,2,2,2,1,70,3,6,1
40,7,2,7,1,2,2,2,2,2,2,2,2,1,40,3,4,5
43,1,2,14,1,2,2,2,2,2,2,2,2,5,50,9,4,1
43,1,1,15,1,2,2,2,2,2,2,2,2,1,45,8,4,1
44,1,1,8,1,2,1,2,2,2,2,2,2,1,60,9,4,1
44,1,2,12,1,2,2,2,2,2,2,2,2,4,10,13,3,5
39,1,2,12,1,2,2,2,2,2,2,2,2,1,40,9,4,4
46,6,2,10,1,2,1,2,2,2,2,2,2,1,38,10,3,3
44,5,1,9,1,2,1,2,2,2,2,2,2,1,45,10,3,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,4,4,1
40,1,2,10,1,2,2,2,2,2,2,2,2,1,46,4,4,3
40,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,5
40,7,1,5,1,2,2,2,2,2,2,2,2,1,40,4,4,5
43,1,1,11,1,2,1,2,2,2,2,2,2,1,46,9,7,5
44,1,2,12,1,2,1,2,2,2,2,2,2,1,45,10,3,1
37,7,1,2,1,2,2,2,2,2,2,2,2,1,10,11,4,5
44,1,1,9,1,2,1,2,2,2,2,2,2,1,36,10,5,1
44,1,1,17,1,2,2,2,2,2,2,2,2,1,6,13,3,4
45,1,2,10,1,2,1,2,2,2,2,2,2,1,10,10,4,4
42,1,1,9,1,2,1,2,2,2,2,2,2,1,40,8,7,5
44,1,2,15,1,2,2,2,2,2,2,2,2,1,10,7,5,5
44,7,2,8,1,2,2,2,2,2,2,2,2,1,40,9,4,2
37,7,2,3,1,2,2,2,2,2,2,2,2,1,30,5,4,5
44,1,1,9,1,2,1,2,2,2,2,2,2,1,50,10,3,1
44,1,2,9,1,2,2,2,2,2,2,2,2,1,40,8,4,1
44,6,1,12,10,2,2,2,2,2,2,2,2,3,56,10,5,1
40,1,1,8,1,2,2,2,2,2,2,2,2,1,30,3,4,3
39,7,1,7,1,2,2,2,2,2,2,2,2,1,24,4,4,4
40,1,1,14,1,1,2,2,2,2,2,2,2,1,28,5,4,3
39,7,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,3
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,1
41,7,2,7,1,2,1,2,2,2,2,2,2,1,40,4,4,5
41,1,2,15,1,2,1,2,2,2,2,2,2,1,8,10,5,5
43,1,1,16,1,2,1,2,2,2,2,2,2,1,60,1,6,5
40,1,1,11,1,2,2,2,2,2,2,2,2,1,40,5,4,4
39,1,1,9,1,2,2,2,2,2,2,2,2,1,60,11,4,1
41,5,2,10,1,2,2,2,2,2,2,2,2,1,36,10,4,3
39,5,2,16,1,2,2,2,2,2,2,2,2,1,5,10,2,4
43,7,2,6,1,2,2,2,2,2,2,2,2,1,35,8,4,5
41,7,2,7,1,2,1,2,2,2,2,2,2,1,20,11,4,5
45,7,1,8,1,2,1,2,2,2,2,2,2,1,8,10,3,5
44,5,2,7,1,2,2,2,2,2,2,2,2,1,40,9,4,2
37,1,2,9,1,2,2,2,2,2,2,2,2,1,12,11,4,5
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,11,4,4
45,4,2,15,1,2,1,2,2,2,2,2,2,1,40,10,5,1
40,1,1,12,1,2,1,2,2,2,2,2,2,1,40,3,4,1
43,1,2,9,1,2,2,2,2,2,2,2,2,1,25,9,4,5
43,1,1,11,1,2,2,2,2,2,2,2,2,1,50,5,4,1
44,1,2,10,1,1,1,2,2,2,2,2,2,1,36,10,5,2
39,7,1,6,1,2,2,2,2,2,2,2,2,1,40,3,4,3
42,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,4
39,5,2,8,1,2,2,2,2,2,2,2,2,1,40,10,5,4
39,7,1,12,1,2,2,2,2,2,2,2,2,1,60,12,4,1
39,7,1,7,1,2,2,2,2,2,2,2,2,1,40,5,4,3
39,5,2,13,1,2,2,2,2,2,2,2,2,1,40,8,4,2
43,5,1,14,1,1,2,2,2,2,2,2,2,1,32,6,5,1
46,1,1,15,1,2,2,2,2,2,2,2,2,1,5,5,4,1
44,1,2,13,1,2,2,2,2,2,2,2,2,1,40,7,4,2
41,4,2,17,7,2,2,2,1,1,1,2,2,1,40,10,4,3
41,5,1,12,1,2,2,2,2,2,2,2,2,1,40,4,4,2
43,5,2,12,1,2,2,2,2,2,2,2,2,1,40,10,5,1
41,4,1,17,1,1,2,2,2,2,2,1,2,1,9,5,4,5
40,1,1,10,1,2,2,2,2,2,2,2,2,1,40,11,4,3
43,1,2,10,1,1,1,2,2,2,2,2,2,1,37,10,5,2
43,1,1,10,1,1,1,2,2,2,2,2,2,1,56,13,2,1
45,1,2,12,1,2,1,2,2,2,2,2,2,1,50,10,5,1
44,1,1,15,1,2,2,2,2,2,2,2,2,1,40,3,6,3
43,1,2,13,1,2,2,2,2,2,2,2,2,1,40,10,5,2
41,1,1,13,1,1,2,2,2,2,2,2,2,1,40,10,5,2
40,7,1,5,1,2,2,2,2,2,2,2,2,1,20,10,5,5
42,5,2,14,1,2,2,2,2,2,2,1,2,1,20,5,4,5
40,1,1,12,1,1,2,2,2,2,2,2,2,1,75,7,4,1
39,1,1,10,1,2,1,2,2,2,2,2,2,1,40,10,4,3
39,1,1,13,4,2,2,2,2,2,2,2,2,4,40,11,4,3
44,1,1,12,4,2,2,2,2,2,2,2,2,4,40,10,5,1
44,1,2,12,4,2,2,2,2,2,2,2,2,4,40,9,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,4,15,10,3,5
44,1,1,9,1,2,1,2,2,2,2,2,2,1,60,9,4,1
39,5,2,8,1,2,2,2,2,2,2,2,2,1,38,10,4,4
39,1,1,8,1,2,2,2,2,2,2,2,2,1,28,11,4,5
45,5,1,10,1,2,1,2,2,2,2,2,2,1,55,10,5,1
40,7,2,4,1,2,2,2,2,2,2,2,2,1,20,11,4,5
45,1,2,9,1,2,1,2,2,2,2,2,2,1,45,9,6,1
40,1,1,12,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,1,2,8,1,2,2,2,2,2,2,2,2,1,40,8,4,3
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,3,4,4
36,7,1,8,1,2,2,2,2,2,2,2,2,1,50,4,4,4
43,5,1,8,1,2,1,2,2,2,2,2,2,1,40,10,5,4
44,1,2,12,1,2,1,2,2,2,2,2,2,1,40,10,5,2
35,1,1,12,1,2,2,2,2,2,2,2,2,1,40,9,4,4
39,1,1,16,1,2,2,2,2,2,2,2,2,4,40,4,4,1
42,1,2,17,1,1,2,2,1,2,2,2,2,1,30,10,5,4
39,1,1,11,1,2,1,2,2,2,2,2,2,1,42,3,4,2
41,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,4,1
39,1,1,10,1,2,1,2,2,2,2,2,2,1,40,3,4,1
39,1,2,11,1,2,2,2,2,2,2,2,2,1,30,10,4,4
43,7,1,5,1,2,2,2,2,2,2,2,2,1,40,5,4,5
36,7,2,2,1,2,2,2,2,2,2,2,2,1,10,11,4,5
39,5,1,6,1,2,2,2,2,2,2,2,2,1,36,5,4,4
44,1,2,9,1,2,1,2,2,2,2,2,2,1,40,10,5,1
39,1,1,10,1,1,2,2,2,2,2,2,2,1,40,3,4,1
46,1,2,11,1,2,2,2,2,2,2,2,2,1,60,10,5,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,1,2,9,1,2,2,2,2,2,2,2,2,1,40,11,5,5
39,7,1,3,1,2,2,2,2,2,2,2,2,1,40,5,4,4
43,7,1,9,1,2,1,2,2,2,2,2,2,1,40,8,4,2
43,7,2,9,1,2,1,2,2,2,2,2,2,1,40,10,4,5
40,1,1,7,4,2,2,2,2,2,2,2,2,4,65,10,2,5
40,7,1,5,1,2,1,2,2,2,2,2,2,1,80,8,5,5
43,1,1,12,1,2,2,2,2,2,2,2,2,1,40,4,4,2
43,7,2,8,1,2,1,2,2,2,2,2,2,1,41,8,4,1
44,7,1,8,1,2,2,2,2,2,2,2,2,1,40,4,4,1
40,1,1,14,1,2,1,2,2,2,2,2,2,1,40,6,4,1
39,5,2,11,1,2,1,2,2,2,2,2,2,1,38,10,4,3
37,7,1,7,1,2,2,2,2,2,2,2,2,1,47,5,4,3
39,7,1,6,1,2,2,2,2,2,2,2,2,1,40,11,4,3
43,7,2,7,1,2,2,2,2,2,2,2,2,1,37,13,2,3
43,3,2,8,1,2,2,2,2,2,2,2,2,1,26,10,5,5
40,5,1,13,1,1,1,2,1,1,2,1,2,1,32,6,1,2
44,1,2,8,1,2,1,2,2,2,2,2,2,1,40,10,3,2
43,1,1,8,1,2,2,2,2,2,2,2,2,1,60,9,4,1
39,7,1,7,1,2,2,2,2,2,2,2,2,1,40,3,4,3
39,7,1,5,1,2,2,2,2,2,2,2,2,1,40,3,4,4
41,1,1,11,1,2,2,2,2,2,2,2,2,1,62,3,2,2
42,1,2,11,1,2,2,2,2,2,2,2,2,1,20,3,2,3
31,5,1,11,1,2,2,2,2,2,2,2,2,1,50,11,4,3
40,1,1,13,1,2,2,2,2,2,2,2,2,1,36,4,4,1
43,1,2,12,1,2,2,2,2,2,2,2,2,1,40,10,4,3
40,7,1,6,1,2,2,2,2,2,2,2,2,1,40,4,4,2
43,7,2,8,1,2,1,2,2,2,2,2,2,1,45,10,4,1
42,5,1,7,1,1,2,2,1,1,2,2,2,1,40,4,4,1
40,5,2,5,1,2,2,2,2,2,2,2,2,1,40,4,4,4
44,1,1,8,1,2,1,2,2,2,2,2,2,1,38,13,2,2
43,1,2,7,1,2,1,2,2,2,2,2,2,1,50,10,4,1
45,1,1,8,1,2,1,2,2,2,2,2,2,1,40,5,4,1
39,5,1,11,1,1,2,2,2,2,2,2,2,1,40,6,4,2
40,7,2,4,1,2,2,2,2,2,2,2,2,1,20,12,4,5
39,1,2,8,1,2,1,2,1,2,2,2,2,1,14,10,5,4
39,1,1,8,1,2,1,2,2,2,2,2,2,1,50,11,4,1
39,1,2,12,1,2,2,2,2,2,2,2,2,1,32,10,5,3
39,1,1,11,1,2,2,2,2,2,2,2,2,1,50,4,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,60,10,3,2
40,1,1,9,1,2,2,2,2,2,2,2,2,1,59,3,4,1
40,5,1,13,1,2,2,2,2,2,2,2,2,1,40,4,4,1
41,5,2,14,1,2,2,2,2,2,2,2,2,1,40,8,4,1
43,1,1,9,1,2,2,2,2,2,2,2,2,1,20,10,6,4
44,1,2,9,1,2,2,2,2,2,2,2,2,1,50,9,5,1
43,1,1,11,1,2,1,2,2,2,2,2,2,5,40,8,4,1
43,7,2,6,1,2,1,2,2,2,2,2,2,1,40,10,4,5
44,7,1,12,1,2,2,2,2,2,2,2,2,1,40,9,4,1
46,7,1,13,1,2,1,2,2,2,2,2,2,1,55,7,3,1
39,1,2,11,1,2,2,2,2,2,2,2,2,1,32,8,4,3
42,7,2,8,1,2,2,2,2,2,2,2,2,1,40,12,5,3
44,1,1,15,1,2,1,2,2,2,2,2,2,1,38,13,2,1
44,3,2,12,1,2,1,2,2,2,2,2,2,1,50,10,3,1
42,7,2,5,1,2,2,2,2,2,2,2,2,1,15,13,2,5
44,1,2,7,1,2,2,2,2,2,2,2,2,1,38,13,2,1
44,1,1,8,1,2,2,2,2,2,2,2,2,4,40,10,5,1
39,5,2,10,1,2,1,2,2,2,2,2,2,1,37,10,5,2
45,1,1,8,1,2,1,2,2,2,2,2,2,1,50,4,4,1
44,1,2,7,1,2,1,2,2,2,2,2,2,1,45,10,3,3
39,1,1,8,1,2,2,2,2,2,2,2,2,1,40,5,4,2
43,7,1,11,1,2,2,2,2,2,2,2,2,1,40,6,1,3
35,1,2,15,1,2,2,2,2,2,2,2,2,1,40,3,4,2
40,5,1,8,1,2,1,2,2,2,2,2,2,1,45,9,4,2
40,7,2,7,1,2,1,2,2,2,2,2,2,5,40,10,4,4
44,1,1,7,1,2,2,2,2,2,2,2,2,1,32,13,3,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,36,10,5,3
45,3,1,7,1,2,1,2,2,2,2,2,2,5,40,10,5,1
45,3,2,7,2,2,1,2,2,2,2,2,2,5,40,10,5,1
43,1,2,11,1,2,2,2,2,2,2,2,2,1,40,8,4,1
39,1,1,11,1,2,2,2,2,2,2,2,2,1,50,3,4,2
43,1,2,8,1,2,2,2,2,2,2,2,2,1,40,10,5,2
43,1,1,9,1,2,1,2,2,2,2,2,2,1,40,8,4,1
44,1,2,10,1,2,1,2,2,2,2,2,2,1,45,10,5,1
41,1,1,10,1,2,1,2,2,2,2,2,2,1,40,10,5,2
37,7,2,2,1,2,2,2,2,2,2,2,2,1,8,11,4,5
39,1,1,14,1,2,2,2,2,2,2,2,2,1,50,8,6,1
43,1,1,14,1,1,2,2,2,2,2,2,2,1,50,6,4,1
40,1,1,12,1,2,1,2,2,2,2,2,2,1,40,4,4,2
40,7,2,7,1,2,2,2,2,2,2,2,2,1,44,8,5,2
43,1,1,16,7,2,2,2,2,2,2,2,2,1,30,10,5,4
39,7,2,10,1,2,2,2,2,2,2,2,2,1,32,8,4,2
40,7,2,3,1,2,2,2,2,2,2,2,2,1,20,11,4,5
42,1,2,12,1,2,1,2,1,2,2,2,2,1,40,10,4,3
41,1,1,13,1,2,2,2,2,2,2,2,2,1,45,4,4,1
40,7,1,3,1,2,2,2,2,2,2,2,2,1,20,11,4,5
43,1,1,13,1,2,1,2,2,2,2,2,2,1,15,13,3,4
42,1,2,9,1,2,2,2,2,2,2,2,2,1,35,10,5,3
39,1,1,9,1,1,2,2,2,2,2,2,2,1,40,8,5,3
43,3,1,11,1,2,2,2,2,2,2,2,2,1,40,5,4,1
40,5,2,11,1,2,2,2,2,2,2,2,2,1,24,5,5,4
43,5,2,8,1,2,2,2,2,2,2,2,2,1,26,12,5,4
44,7,1,8,1,2,2,2,2,2,2,2,2,1,32,4,4,1
36,1,1,7,1,2,2,2,2,2,2,2,2,1,40,3,4,4
43,1,2,6,1,2,2,2,2,2,2,2,2,1,40,5,4,2
39,1,1,6,1,2,2,2,2,2,2,2,2,1,60,3,5,2
39,1,2,15,4,2,2,2,2,2,2,2,2,4,40,4,4,2
39,1,1,13,4,2,1,2,2,2,2,2,2,4,40,12,4,2
43,1,1,12,1,1,2,2,2,2,2,2,2,1,40,3,3,1
41,1,2,10,4,2,2,2,2,2,2,2,2,4,40,11,4,4
39,7,2,4,1,2,2,2,2,2,2,2,2,1,20,6,4,5
43,1,1,7,1,2,1,2,2,2,2,2,2,1,38,12,4,1
40,7,1,11,1,2,2,2,2,2,2,2,2,1,40,5,4,1
43,5,2,12,1,2,1,2,2,2,2,2,2,1,40,10,3,2
39,7,1,9,1,2,2,2,2,2,2,2,2,1,45,3,4,1
39,7,1,8,1,2,2,2,2,2,1,2,1,4,24,11,4,5
43,1,2,9,1,2,1,2,2,2,2,2,2,1,24,13,3,5
39,1,1,9,1,2,2,2,2,2,2,2,2,1,40,9,4,5
44,4,1,15,1,1,2,2,2,2,2,2,2,1,60,9,4,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,45,4,4,1
39,1,1,6,1,2,2,2,2,2,2,2,2,1,58,5,4,1
35,1,1,17,1,1,2,2,2,2,2,2,2,1,20,9,3,5
40,5,2,11,1,2,2,2,2,2,2,2,2,4,40,8,4,3
43,1,2,9,1,1,2,2,2,2,2,2,2,1,38,11,3,3
44,1,2,7,1,2,1,2,2,2,2,2,2,1,47,10,3,2
43,1,1,8,1,2,1,2,2,2,2,2,2,1,50,10,3,2
39,1,2,11,4,2,2,2,2,2,2,2,2,5,56,4,4,4
39,1,1,13,4,2,2,2,2,2,2,2,2,5,56,4,4,4
43,1,2,12,1,2,1,2,2,2,2,2,2,1,75,9,4,1
42,1,2,15,1,2,1,2,2,2,2,2,2,1,32,13,3,3
39,3,2,17,1,2,2,2,2,2,2,2,2,1,60,5,4,2
44,3,1,10,4,2,2,2,2,2,2,2,2,4,40,4,4,1
44,7,1,12,1,2,2,2,2,2,2,2,2,4,40,9,4,2
40,1,1,7,1,2,2,2,2,2,2,2,2,1,35,9,7,1
43,1,1,10,1,2,2,2,2,2,2,2,2,1,40,9,4,1
37,7,2,2,1,2,2,2,2,2,2,2,2,1,15,11,4,5
37,1,2,11,1,2,2,2,2,2,2,2,2,1,35,11,4,4
39,1,1,12,1,2,1,2,2,2,2,2,2,1,40,4,4,1
36,1,2,11,1,2,2,2,2,2,2,2,2,1,40,5,4,3
40,7,2,6,1,2,2,2,2,2,2,2,2,1,10,10,5,5
40,4,2,12,1,2,2,2,2,2,2,2,2,1,60,10,5,1
42,7,2,6,1,2,1,2,2,2,2,2,2,1,36,10,5,2
42,1,2,11,1,2,1,2,2,2,2,2,2,5,36,10,1,4
43,1,1,9,1,2,2,2,2,2,2,2,2,1,47,10,5,1
39,1,1,8,1,2,2,2,2,2,2,2,2,1,45,4,4,1
43,1,2,8,1,2,2,2,2,2,2,2,2,1,45,5,4,3
43,5,2,9,1,2,1,2,2,2,2,2,2,1,35,4,4,3
43,1,1,10,1,2,2,2,2,2,2,2,2,1,20,4,4,1
42,1,2,10,1,2,2,2,2,2,2,2,2,1,24,10,3,3
43,1,2,7,1,2,2,2,2,2,2,2,2,1,3,5,7,5
39,1,1,8,1,2,2,2,2,2,2,2,2,1,40,12,4,3
39,7,1,6,4,2,2,2,2,2,2,2,2,5,40,5,4,3
43,1,1,8,1,2,1,2,2,2,2,2,2,1,45,4,4,2
36,7,1,2,1,2,1,2,2,2,2,2,2,1,30,5,4,5
43,1,1,12,1,2,1,2,2,2,2,2,2,1,40,10,3,1
39,1,2,11,1,2,2,2,2,2,2,2,2,1,50,10,5,1
43,1,1,11,1,1,1,2,2,2,2,2,2,1,25,6,4,1
39,1,1,10,1,2,2,2,2,2,2,2,2,1,40,10,5,2
44,1,2,10,1,2,1,2,2,2,2,2,2,1,40,10,5,3
39,1,1,12,1,2,2,2,2,2,2,2,2,1,46,4,4,2
39,1,2,12,1,2,2,2,2,2,2,2,2,1,30,6,4,4
43,7,2,11,1,2,1,2,2,2,2,2,2,1,38,13,2,1
41,1,2,14,1,2,2,2,2,2,2,2,2,1,14,13,3,5
44,1,1,15,1,2,2,2,2,2,2,2,2,1,20,8,4,5
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,9,4,2
40,5,2,15,1,2,2,2,2,2,2,2,2,1,21,10,4,4
43,1,1,7,1,2,1,2,2,2,2,2,2,1,39,10,5,1
44,1,2,7,1,2,1,2,2,2,2,2,2,1,40,10,5,1
44,1,1,11,1,1,2,2,2,2,2,2,2,1,40,4,4,1
44,1,2,11,1,2,1,2,2,2,2,2,2,1,90,10,3,2
42,6,2,9,1,2,1,2,2,2,2,2,2,1,45,8,4,2
39,4,2,17,1,2,2,2,2,2,2,2,2,1,10,13,3,5
39,1,1,11,1,2,1,2,2,2,2,2,2,1,40,5,4,3
40,1,2,9,1,2,2,2,2,2,2,2,2,1,55,10,4,1
43,1,1,8,1,2,2,2,2,2,2,2,2,1,48,9,4,1
40,1,1,7,4,1,1,2,2,2,2,2,2,1,30,10,4,3
43,1,2,7,4,2,1,2,2,2,2,2,2,4,35,10,4,1
39,4,1,11,1,2,2,2,2,2,2,2,2,1,55,3,4,4
43,7,1,5,1,2,2,2,2,2,2,2,1,1,40,5,4,5
39,1,2,7,1,2,2,2,2,2,2,2,2,1,20,8,4,3
39,1,1,8,1,2,1,2,2,2,2,2,2,1,40,4,4,2
43,1,1,9,1,2,2,2,2,2,2,2,2,1,80,4,6,2
44,1,2,9,1,2,2,2,2,2,2,2,2,1,70,9,4,5
42,7,1,7,1,2,2,2,2,2,2,2,2,1,47,9,4,2
39,7,1,7,1,2,2,2,2,2,2,2,2,1,35,12,4,4
39,5,1,16,1,1,2,2,2,2,2,2,2,1,60,6,4,1
43,1,1,11,1,2,1,2,2,2,2,2,2,1,40,13,3,1
39,7,1,9,1,2,2,2,2,2,2,2,2,1,44,4,4,2
43,7,1,7,1,2,2,2,2,2,2,2,2,1,40,8,4,3
39,7,2,5,2,2,2,2,2,2,2,2,2,1,43,6,4,5
40,5,1,10,1,1,2,2,1,2,2,2,2,1,30,5,4,4
39,7,1,14,1,2,2,2,2,2,2,2,2,1,40,4,4,3
39,1,1,9,1,1,2,2,2,2,2,2,2,1,40,5,4,1
43,1,2,9,1,2,1,2,2,2,2,2,2,1,39,8,4,1
42,1,2,11,1,2,2,2,2,2,2,2,2,1,50,4,4,1
42,1,1,12,1,2,2,2,2,2,2,2,2,1,40,4,4,1
40,1,2,12,1,2,1,2,2,2,2,2,2,1,45,10,3,3
40,1,1,11,1,2,2,2,2,2,2,2,2,1,50,5,4,3
43,1,2,11,1,2,2,2,2,2,2,2,2,1,50,11,6,1
43,1,1,12,1,2,2,2,2,2,2,2,2,1,40,5,4,1
38,7,2,2,1,2,2,2,2,2,2,2,2,1,10,11,4,5
43,1,1,11,1,2,1,2,2,2,2,2,2,1,45,9,4,1
37,7,2,3,4,2,2,2,2,2,2,2,2,5,30,11,4,5
43,5,2,9,1,2,2,2,2,2,2,2,2,1,38,8,4,3
42,1,2,12,1,2,1,2,2,2,2,2,2,1,32,10,4,2
43,1,1,12,1,2,2,2,2,2,2,2,2,1,40,7,4,1
43,7,2,7,1,2,2,2,2,2,2,2,2,1,40,10,5,3
40,7,1,7,1,2,1,2,2,2,2,2,2,1,55,5,4,1
40,1,1,7,1,2,2,2,1,2,2,2,2,1,32,7,4,1
43,1,2,7,1,2,2,2,2,2,2,2,2,1,40,4,4,2
39,1,1,7,1,2,2,2,2,2,2,2,2,1,40,6,4,1
39,1,2,7,1,2,1,2,2,2,2,2,2,1,28,12,4,1
39,1,1,11,1,2,2,2,2,2,2,2,2,1,45,4,4,2
43,1,2,10,1,2,1,2,2,2,2,2,2,1,52,4,4,2
43,1,2,10,1,2,2,2,2,2,2,2,2,1,40,9,4,1
43,1,2,10,4,2,2,2,2,2,2,2,2,4,16,10,4,4
44,1,1,11,4,2,2,2,2,2,2,2,2,4,40,4,4,1
44,5,1,15,1,2,2,2,2,2,2,2,2,1,40,10,4,1
37,7,1,3,1,2,2,2,2,2,2,2,2,1,8,11,4,5
44,1,2,14,1,2,2,2,2,2,2,2,2,1,36,10,4,3
43,7,1,6,1,2,2,2,2,2,2,2,2,1,37,10,4,1
40,7,2,14,1,2,1,2,2,2,2,2,2,1,8,10,4,3
43,1,1,16,1,2,2,2,2,2,2,2,2,1,40,4,4,1
43,5,1,13,1,2,1,2,2,2,2,2,2,1,61,6,4,1
40,7,1,6,1,2,2,2,2,2,2,2,2,1,45,12,4,2
39,1,2,11,1,2,2,2,2,2,2,2,2,1,40,10,5,2
39,1,1,11,1,1,2,2,2,2,2,2,2,1,40,6,4,1
43,1,1,12,4,2,2,2,2,2,2,2,2,5,40,9,4,1
40,1,2,6,1,2,1,2,2,2,2,2,2,1,40,12,4,3
40,1,2,13,1,2,2,2,2,2,2,1,2,3,40,4,4,3
43,1,1,13,1,1,2,2,2,2,2,2,2,1,45,4,4,1
42,1,2,12,1,2,2,2,2,2,2,2,2,1,40,5,4,5
38,7,2,3,1,2,2,2,2,2,2,2,2,1,8,10,4,5
40,5,2,13,1,2,2,2,2,2,2,2,2,2,40,9,4,1
40,7,1,14,1,2,2,2,2,2,2,1,2,1,40,4,4,2
40,1,2,8,1,2,2,2,2,2,2,2,2,5,40,4,4,3
39,1,1,8,1,2,2,2,2,2,2,2,2,1,40,3,4,4
43,1,1,8,1,2,2,2,2,2,2,2,2,1,40,10,4,4
44,1,2,7,1,2,1,2,2,2,2,2,2,1,32,10,4,2
